Block level,Datetime,Operation,Received,From address,Sent,Fee,To address,Explorer link
1938289,2021-12-12 06:18:36,transaction,,,0,"-0,002098",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/ooz9jZrnG7AuwfPFbyxYvX6rtFiY8dD9hDignY9pYeBhRvmndZ5/10521891
1938291,2021-12-12 06:19:36,transaction,,,0,"-0,001495",KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,https://tzkt.io/opX6bfPEgyXUKWmbQZ7qfgeJebFx3ZmpbjFi5ScJzmZdV1mmP9t/10521892
1938291,2021-12-12 06:19:36,transaction,,,,"-0,01675",KT1VK8vevaKZNh68fonidY4792yLyrf5Ct3u,https://tzkt.io/opX6bfPEgyXUKWmbQZ7qfgeJebFx3ZmpbjFi5ScJzmZdV1mmP9t/10521893/1
1939273,2021-12-12 14:55:06,transaction,,,0,"-0,004961",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/ooebFN5aJn4tVBFiKnoyLXju4GJenojPnJQr5tSN8LBSYpcTf9r/10521897
1939277,2021-12-12 14:57:06,transaction,"16,701126",KT1DksKXvCBJN7Mw6frGj6y6F3CbABWZVpj1,,,,https://tzkt.io/oo3SYtG6yu8KHPyeiLYaATLSnXLmQcsyB7vmAMCFiPQLR2XDYHM/10521899/10
1939277,2021-12-12 14:57:06,transaction,,,0,"-0,001803",KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,https://tzkt.io/oo3SYtG6yu8KHPyeiLYaATLSnXLmQcsyB7vmAMCFiPQLR2XDYHM/10521900
1939300,2021-12-12 15:08:36,transaction,,,0,"-0,002279",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opXZjzhALuWLsTSBNJJrg94EhmpzHtQ2d76Vg7xqRsDwqcAjfRQ/10521902
1939300,2021-12-12 15:08:36,transaction,"2,566702",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/opXZjzhALuWLsTSBNJJrg94EhmpzHtQ2d76Vg7xqRsDwqcAjfRQ/10521902/31
1941518,2021-12-13 10:45:16,transaction,"0,003605",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/ooGsdmdXwuWGyXUuos8L1rSXREcYvN6RwNCTbsxwKMZJt4XyUzY/1432834
1942102,2021-12-13 15:40:46,transaction,,,0,"-0,001495",KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,https://tzkt.io/opZK2BhADfcPjL1jwkKUBBoTCaLdg79PDwLKqMSCkAqy3dYJ6oE/10521903
1942102,2021-12-13 15:40:46,transaction,,,,"-0,01675",KT1VK8vevaKZNh68fonidY4792yLyrf5Ct3u,https://tzkt.io/opZK2BhADfcPjL1jwkKUBBoTCaLdg79PDwLKqMSCkAqy3dYJ6oE/10521904/13
1942111,2021-12-13 15:46:26,transaction,,,0,"-0,002098",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/ooF7yUtuGioAHiN8o7h1m1PEUn362RYYuAdDb4REG9AEygAQZwL/10521905
1942112,2021-12-13 15:46:56,transaction,,,0,"-0,00496",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/opPsXYFuuc7zfDUoJiHBJmp9qsAYDRaUAyD59EhmBtNN3AbnkBQ/10521909
1944878,2021-12-14 15:18:36,transaction,,,0,"-0,005734",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/opY7D5ieL1foBCm6BeiQiXdZ9G576TjPdA6qBFBDhMAuZbzjy5v/10521913
1945133,2021-12-14 17:28:26,transaction,,,0,"-0,002098",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/ooJn7cMBkSVv5Pn53VrXDpyCHki6sLcPK8B3dP5PAPQLtfLEdwk/10521914
1945177,2021-12-14 17:50:26,transaction,,,0,"-0,001495",KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,https://tzkt.io/oo1Y6XTHferqL6fM9wqTASKd5sAJbqbvKzXwWYwAirF3Jf2fned/10521915
1945177,2021-12-14 17:50:26,transaction,,,,"-0,01675",KT1VK8vevaKZNh68fonidY4792yLyrf5Ct3u,https://tzkt.io/oo1Y6XTHferqL6fM9wqTASKd5sAJbqbvKzXwWYwAirF3Jf2fned/10521916/4
1948430,2021-12-15 22:13:06,transaction,,,0,"-0,00496",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/oni3qjsi6aKWPuXkyyLEwzvF8KND8dxapDDoguu2vcS2BoA8u2E/10521920
1948456,2021-12-15 22:26:06,transaction,,,0,"-0,00225",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/opHwcRkAwphcsYbzGPCHFFLamXfn6gH7ojHp6DKriBvwc7XBwq8/10521921
1948456,2021-12-15 22:26:06,transaction,,,0,"-0,002279",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,https://tzkt.io/opHwcRkAwphcsYbzGPCHFFLamXfn6gH7ojHp6DKriBvwc7XBwq8/10521922
1948456,2021-12-15 22:26:06,transaction,"1,33999",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/opHwcRkAwphcsYbzGPCHFFLamXfn6gH7ojHp6DKriBvwc7XBwq8/10521922/9
1949714,2021-12-16 09:32:46,transaction,"0,003339",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/oo3M1Ydmb7SwXY2gFYdtCrPrVQvVXH5tGTSuwVyV8es1Fexharj/1434927
1950496,2021-12-16 16:10:46,transaction,,,0,"-0,005734",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/oomr8PgLPqKnwt97FvthwZm5aBs3QjLf7eLkhoS4e4DSED39m9R/10521926
1950570,2021-12-16 16:48:56,transaction,,,0,"-0,002098",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/opBBt61mfxXcoLExKUzY5tpW9yNW48eniRWE9rk6JzAbPU2dNJy/10521927
1950585,2021-12-16 16:56:26,transaction,,,0,"-0,001495",KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,https://tzkt.io/ooR8sBx8LRn2Z5R1162shVbofx1yeZeHHkXNTwkfwRxL9pKxu3w/10521928
1950585,2021-12-16 16:56:26,transaction,,,,"-0,01675",KT1VK8vevaKZNh68fonidY4792yLyrf5Ct3u,https://tzkt.io/ooR8sBx8LRn2Z5R1162shVbofx1yeZeHHkXNTwkfwRxL9pKxu3w/10521929/6
1953257,2021-12-17 15:46:16,transaction,,,0,"-0,005734",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/opX4UefosAj5yXLvAmY2bXgcUhVkf3tsDfz3EpuvrV78Af6AhCR/10521933
1953269,2021-12-17 15:52:16,transaction,,,0,"-0,002098",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/ooUbJm1svwg2cwatbhEwfykQEN1m5DdMBF35e6z4VtGaCr2WzHV/10521934
1953271,2021-12-17 15:53:16,transaction,,,0,"-0,001538",KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,https://tzkt.io/opMeszd5CEkSiHKndtupVcBb3JxC4v9Kn2nGh3CXLdtaCANeKV3/10521935
1956087,2021-12-18 16:16:16,transaction,,,0,"-0,005347",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/oo3oKEYD28dHbBu1b3QKTX5w1eSDxwRTMYf3B1bnfm7WiA4VXJ7/10521940
1956545,2021-12-18 20:19:16,transaction,,,0,"-0,002498",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/oo3w1YfiBMXDqCHebvnXL2YDDe1ktwZcrrvh76Ve2VrEpWVxGh5/10521941
1956545,2021-12-18 20:19:16,transaction,"1,033427",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/oo3w1YfiBMXDqCHebvnXL2YDDe1ktwZcrrvh76Ve2VrEpWVxGh5/10521942/13
1956714,2021-12-18 21:51:56,transaction,,,0,"-0,002098",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/op6xjva6Sp9nzSa6dri6w1TVBv6o975JgbLPCcm3hgaugUMrZ1M/10521943
1957907,2021-12-19 08:27:36,transaction,"0,002205",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/onjHVbuKg6B1wyi5KU98HjQUy2xM7bE5egxg57mMiugmvwpwZQW/1437112
1958852,2021-12-19 16:25:56,transaction,,,0,"-0,005734",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/opaW9HtWo1iMtejvqHxcbnSWqhqGBmroJbV2fkyaa5ojf4YxyXT/10521947
1961510,2021-12-20 15:07:06,transaction,,,0,"-0,005734",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/ooMofCGuNtD17SzsRVp1P2NPLmhM6zhAgyqdQPGBYTRrXx7ih3Q/10521951
1961718,2021-12-20 16:53:26,transaction,"23,457529",tz1KkPS1TWFyDWfQwrdvmTmsCLUNMegDrrSi,,,,https://tzkt.io/opUan5LTmUtYJNvCPsBFpw67npDjGBsG5XNqMieijsDJnruUtaH/12920863
1964896,2021-12-21 20:37:06,transaction,,,0,"-0,001403",KT1MeeKpbSaAP9YDb6B7qBDvEGZq274715s2,https://tzkt.io/ooHR1eLDC95VfmH7GAqHWn1e4fUfscMUxB5K16wgv7xpTXY5Hov/10521952
1964905,2021-12-21 20:41:36,transaction,,,0,"-0,001193",KT1MeeKpbSaAP9YDb6B7qBDvEGZq274715s2,https://tzkt.io/opDqqMLjRP3uhDkyYxQUKCfeoHa1cJMpPigRXyRXpojnYf5qzBK/10521953
1964963,2021-12-21 21:11:46,transaction,,,0,"-0,004349",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/ooMznhS47gAxNmtBB8gui9Rfjdty9QwMwti2617YdDQUUuJv27U/10521956
1965079,2021-12-21 22:16:46,transaction,,,0,"-0,002137",KT1PWAXfPatPWBNJUxTHin4ECin1kYJHHnsr,https://tzkt.io/opAqQSZpbMrtpiosd3UNxQd3Duif7u81oFfj8QexmXNRLt1TkZp/10521957
1965084,2021-12-21 22:19:16,transaction,,,0,"-0,001686",KT1LN4LPSqTMS7Sd2CJw4bbDGRkMv2t68Fy9,https://tzkt.io/op8YGaSiNgTgMvK62LMYnHizAhc6sPx9eV8fTcp2S1Re6sDv7UZ/10521958
1965084,2021-12-21 22:19:16,transaction,"19,793005",KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,,,,https://tzkt.io/op8YGaSiNgTgMvK62LMYnHizAhc6sPx9eV8fTcp2S1Re6sDv7UZ/10521959/4
1965087,2021-12-21 22:20:46,transaction,,,0,"-0,001169",KT1ELuj8v8nB3Me7dEyjoxkNtjr6ywWXFWYK,https://tzkt.io/onrx99ptVsCXhcT2hKy8cCtcSJdifQtNmnN4Lz2i48qeSaTzTkD/10521960
1965099,2021-12-21 22:26:46,transaction,,,0,"-0,017497",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/onnhjVgD9vrtYr1kMYHkBXQ7G3AmVNB67j8rtA5kLDnE5tRfPoQ/10521961
1965101,2021-12-21 22:27:46,transaction,,,0,"-0,000747",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/oorGN18NN3RvZAW5T4QSqQaNSh1K9KumbSKht9mcPqkY5Dijzcy/10521962
1965105,2021-12-21 22:29:46,transaction,,,0,"-0,017497",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/oozUDnpgTnEqcrFuHfN6Yovxiak64ToToSHdqg9ENkDHzhM8no1/10521963
1965119,2021-12-21 22:37:56,transaction,,,0,"-0,000747",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/ooWh9JLgAy7K3XSN3kuFL4bxMTNRCCSNQrRvSEstT88g1ngGpKt/10521964
1965179,2021-12-21 23:09:06,transaction,,,0,"-0,000747",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/opBU2B42ACcaHbZJQ6W3f2jq7QkpBDGVMkSvQqyYyvJ4E2A1Giw/10521965
1965730,2021-12-22 04:00:26,transaction,,,0,"-0,002188",KT1L5qd9xPWjiEX6ZNovhaty228ASg6jCE5p,https://tzkt.io/op83XEngw3y18YDMtkR2TmJPUy5WaWfdDE7qdHsQWMYz3iDth8H/10521966
1965735,2021-12-22 04:02:56,transaction,,,0,"-0,002498",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/opabjqpGevrUb5NuVuzr5Rsif2Tgyy1Yp2nWm1xgD5i1ccW13Ce/10521967
1965735,2021-12-22 04:02:56,transaction,"0,98519",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/opabjqpGevrUb5NuVuzr5Rsif2Tgyy1Yp2nWm1xgD5i1ccW13Ce/10521968/24
1965738,2021-12-22 04:04:26,transaction,,,0,"-0,001792",KT1L8N5RZg4CM2VSnuC8t1CGLiQpzVoN6P1u,https://tzkt.io/oovywNpD6MqTaqc83hGWGeiNaR1YSCcGuX5QUUPwyzdsjmCshy3/10521969
1965746,2021-12-22 04:08:26,transaction,,,0,"-0,00206",KT1X1nkqJDR1UHwbfpcnME5Z7agJLjUQNguB,https://tzkt.io/oo9Uzh2NfQFp6FhMSm1mLtQjrULUNiPWTGGpYHoE4YjAGHiLUKZ/10521970
1965751,2021-12-22 04:10:56,transaction,,,0,"-0,00396",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/opGme9xTWy9Sguzqx1BnPMwga7zMi6TLQrCHXyECPMUBS26XkpX/10521973
1965764,2021-12-22 04:17:26,transaction,,,-40,"-0,00099",KT1Q93ftAUzvfMGPwC78nX8eouL1VzmHPd4d,https://tzkt.io/onhnXb1ShePDZzcQQUSme1cj2aUrtuLDdBe5b2gNsyYuwjhxToa/10521974
1965774,2021-12-22 04:22:26,transaction,,,,"-0,0175",KT1UfvQiYexnpag6rZ3LMGsn5YFiEHrXrtbq,https://tzkt.io/op3FoBiTKT1yjyePnei2ZdHd7pAsT8onqb3KK5thAdvEPxmUH6m/10521977/5
1965774,2021-12-22 04:22:26,transaction,,,0,"-0,003238",KT1Wa8yqRBpFCusJWgcQyjhRz7hUQAmFxW7j,https://tzkt.io/op3FoBiTKT1yjyePnei2ZdHd7pAsT8onqb3KK5thAdvEPxmUH6m/10521979
1965781,2021-12-22 04:27:06,transaction,,,0,"-0,00875",KT1UfvQiYexnpag6rZ3LMGsn5YFiEHrXrtbq,https://tzkt.io/opS3JBFKqbSpiwzgp9rgBJBynL7DJvYB3YPbTDjAjcQCnRRMT95/10521980
1965781,2021-12-22 04:27:06,transaction,,,0,"-0,0323",KT1HsdhTQqha8k6WrvhD9d6CQhHGb3XCtLub,https://tzkt.io/opS3JBFKqbSpiwzgp9rgBJBynL7DJvYB3YPbTDjAjcQCnRRMT95/10521981
1967083,2021-12-22 16:18:10,transaction,,,0,"-0,000747",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/ooN6RgKPcxuxU1Q8GJ85mm4WnwbKjhfmG4B7bxwS6pfMCek36jk/10521982
1967097,2021-12-22 16:25:10,transaction,,,0,"-0,002965",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/ooR7fscDAZTbAFFxbq12ywcQMBe8LN822Ggaoh7nuCBSe6upw9T/10521984
1967188,2021-12-22 17:10:40,transaction,"0,003881",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/oo9bLBx7Gr2wzUEux4zymjGqkGBvR3hREb7qi94HbfxccxLoL9a/1439124
1967659,2021-12-22 21:14:20,transaction,,,0,"-0,017497",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/oo9gtiepJd7DC2HPw7bqhoXCdmGnwRKr4SnSpQLd5TmPk46cMMR/10521985
1967720,2021-12-22 21:44:50,transaction,,,0,"-0,017497",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/opUry6ZkBi92JJb3bA6smLffe544FPrdEcT38HAb46zXffrLQdQ/10521986
1967754,2021-12-22 22:01:50,transaction,,,0,"-0,001789",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/opWsP2QftPFtPMNk8tecdnVdgajPBzWE6f3h1X6EtuGyRsTRrqF/10521987
1967756,2021-12-22 22:02:50,transaction,,,0,"-0,001193",KT1VmvPo8bLYh1xVC9TpzwWtrczjzEMS2mEk,https://tzkt.io/onytL8xbJPRW7m5oe6a3C9UjZQo3hJyuyrQaV2sn2Zzof9tp6bf/10521988
1967761,2021-12-22 22:05:20,transaction,,,0,"-0,00192",KT1XPUvZHc1YKTJYnGbB755V95hDgvS1qQYf,https://tzkt.io/opNUPEV62Sp7rC4EHo8CDuz9dfcdyT4PTa6ENSooLnnHU7efbQ4/10521989
1967772,2021-12-22 22:10:50,transaction,,,-25,"-0,000809",KT1KV6289KYeYVqQk4E9iNx842FhPuEkkBxv,https://tzkt.io/ooScDQm5SiBeJ5FqakyGsvrC1iMeKUSVmAHEsmBaVAEeLQ7fgbW/10521990
1967776,2021-12-22 22:12:50,transaction,,,0,"-0,000772",KT1GWnsoFZVHGh7roXEER3qeCcgJgrXT3de2,https://tzkt.io/opFX6e3JJ37fwQarAVdsFuarBR5WHXYb3AAFK2bctToLyBFK85r/10521991
1967778,2021-12-22 22:15:00,transaction,,,0,"-0,001824",KT1C9gJRfkpPbNdBn3XyYbrUHT6XgfPzZqXP,https://tzkt.io/ooCwqjvfQ6y6q3B7QpDCruUCpYeWEtWMDcuR4ATFfAAKkfttomV/10521993
1967789,2021-12-22 22:20:30,transaction,,,0,"-0,003429",KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,https://tzkt.io/onviqatvBU6rBoDyL9EF33ZsT7Dfy1pUS4ETHWVymgYvocmEYvq/10521994
1967789,2021-12-22 22:20:30,transaction,"8,831015",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,,,,https://tzkt.io/onviqatvBU6rBoDyL9EF33ZsT7Dfy1pUS4ETHWVymgYvocmEYvq/10521995/6
1967789,2021-12-22 22:20:30,transaction,,,"-8,827355",0,KT1DksKXvCBJN7Mw6frGj6y6F3CbABWZVpj1,https://tzkt.io/onviqatvBU6rBoDyL9EF33ZsT7Dfy1pUS4ETHWVymgYvocmEYvq/10521996
1967795,2021-12-22 22:23:30,transaction,,,0,"-0,004704",KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,https://tzkt.io/opJtEGBfgVyfLwFRUtfPKtERZdDxp2oszrRp4GuVBwK5ePoD6Ha/10522001
1967801,2021-12-22 22:26:30,transaction,,,0,"-0,00182",KT1C9gJRfkpPbNdBn3XyYbrUHT6XgfPzZqXP,https://tzkt.io/ooFe67Dod2Jp6XJdUD1DK1t312ukK6sWp9UjRiCCvVUjhvTi98H/10522003
1967803,2021-12-22 22:27:30,transaction,,,0,"-0,004711",KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,https://tzkt.io/op2quVKKUvM1RK9CzMDs2KbqxkwjArS1g1e5bea9fCjdKvC7Pze/10522008
1967811,2021-12-22 22:31:30,transaction,,,0,"-0,001561",KT1FJzDx9AwbuNHjhzQuUxxKUMA9BQ7DVfGn,https://tzkt.io/onsQPkPPYR1bWw7rMpMWJWVGc17VWYpTAiBkGAt32Qw3hCrkUPD/10522010
1967817,2021-12-22 22:34:30,transaction,,,0,"-0,002453",KT1Cba383ZJpEearqnUyUKUMsgu5Z3TXBgeH,https://tzkt.io/ookhXpCpyt22ycqfxLjhLCc69Q5HJ7JCDAefMjKDpYvSVrzRkfR/10522012
1967819,2021-12-22 22:35:30,transaction,,,0,"-0,004062",KT1XRPEPXbZK25r3Htzp2o1x7xdMMmfocKNW,https://tzkt.io/onryynY8KVnDHhdHRvLAtGxXBMSdNd8iYmsV6FQ1LcxFvi6z2hh/10522017
1967821,2021-12-22 22:36:30,transaction,,,0,"-0,001556",KT1HSYQ9NLTQufuvNUwMhLY7B9TX8LDUfgsr,https://tzkt.io/ooPqSxJQ5jzhn6LjvXkWVXyyZ4FpYYHkEugU3LNmkmdP5xeeN1Z/10522019
1967830,2021-12-22 22:41:00,transaction,,,0,"-0,004193",KT1M82a7arHVwcwaswnNUUuCnQ45xjjGKNd1,https://tzkt.io/ooFTHm7Px8c6iusytwdBaMXkjoWYQ3fYe3GbKkp5aCn5gBRaMMJ/10522021
1968583,2021-12-23 05:05:40,transaction,,,0,"-0,004577",KT1HsdhTQqha8k6WrvhD9d6CQhHGb3XCtLub,https://tzkt.io/onthSTixKbXbSpxf9Z5irMDCkZL9sTyJTRuNHPTMkkZsAExcTgw/10522025
1968586,2021-12-23 05:07:10,transaction,,,0,"-0,002498",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/opHXeLRWn8cwbN1Uiajc9i6fMaHC35fiKZ9NTvERR2cumdRLXts/10522026
1968586,2021-12-23 05:07:10,transaction,"0,491658",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/opHXeLRWn8cwbN1Uiajc9i6fMaHC35fiKZ9NTvERR2cumdRLXts/10522027/20
1968592,2021-12-23 05:10:10,transaction,,,0,"-0,002167",KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,https://tzkt.io/ooFCt9JAevDuReza2AipoXpWna4UqRk5Y4SvjjHGagoduwH2Fyc/10522028
1968592,2021-12-23 05:10:10,transaction,"0,273159",KT1UJ1hVTdiUen7H3zk1CXGC7PbANb57VkS4,,,,https://tzkt.io/ooFCt9JAevDuReza2AipoXpWna4UqRk5Y4SvjjHGagoduwH2Fyc/10522029/0
1968610,2021-12-23 05:20:20,transaction,,,0,"-0,002098",KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,https://tzkt.io/oo8Yc8KaXQ84ZefGANCghpvW2NamfCugf7z1ZRQeVAx6csReZKY/10522031
1970254,2021-12-23 19:38:00,transaction,,,0,"-0,004188",KT1HsdhTQqha8k6WrvhD9d6CQhHGb3XCtLub,https://tzkt.io/ooW44oYiSBvWWyEKrXhohmS8ZHfdRvgC86CbeZWKRr5V37ySSaX/10522035
1970284,2021-12-23 19:53:00,transaction,,,,"-0,003915",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/ooihqaMerkCtR6FZ7KB4wmpxDSGSGjsPYEneC7hXJxEznsueXhW/10522036
1970290,2021-12-23 19:56:00,transaction,,,0,"-0,003915",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/ooYTcdZp5Gb79P5iKRxDgnrVFHnCYt9UwrXcgeCcopxB7hibcaG/10522039
1970290,2021-12-23 19:56:00,transaction,"0,328276",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/ooYTcdZp5Gb79P5iKRxDgnrVFHnCYt9UwrXcgeCcopxB7hibcaG/10522040/15
1970290,2021-12-23 19:56:00,transaction,,,"-0,328276",0,KT1PQ8TMzGMfViRq4tCMFKD2QF5zwJnY67Xn,https://tzkt.io/ooYTcdZp5Gb79P5iKRxDgnrVFHnCYt9UwrXcgeCcopxB7hibcaG/10522041
1970292,2021-12-23 19:57:00,transaction,,,-1,"-0,001072",KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,https://tzkt.io/oo7VAz91ygF4w5aK62b3MHk3J96Ryyu4tvcxdHqAUhndUYauE5z/10522042
1970292,2021-12-23 19:57:00,transaction,,,,"-0,001",KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,https://tzkt.io/oo7VAz91ygF4w5aK62b3MHk3J96Ryyu4tvcxdHqAUhndUYauE5z/10522042/9
1970294,2021-12-23 19:58:00,transaction,,,-1,"-0,001107",KT1WBLrLE2vG8SedBqiSJFm4VVAZZBytJYHc,https://tzkt.io/oojsaZYNTvhoEz4XoKiMmLYR2qfLLmGSGfUh3EHrMZ1nyu96R5k/10522043
1970296,2021-12-23 19:59:00,transaction,,,-1,"-0,000958",KT1DksKXvCBJN7Mw6frGj6y6F3CbABWZVpj1,https://tzkt.io/onky8ivwGWdAN3u9GAeu9pWemLkaCfn65YJsok5XZ5DD9tu7kw9/10522044
1970298,2021-12-23 20:00:00,transaction,,,-1,"-0,000988",KT1Q93ftAUzvfMGPwC78nX8eouL1VzmHPd4d,https://tzkt.io/ooxEyY4cHzDYTqxqg3x5K3ZVEFcjCQh23Tb9w1J5sRFZvJPyajD/10522045
1972477,2021-12-24 14:51:00,transaction,,,0,"-0,004188",KT1HsdhTQqha8k6WrvhD9d6CQhHGb3XCtLub,https://tzkt.io/oo8nRhJQhbuanQJEVeXs6KFB5z6nndXrdWfzhY2VJG6VMLxLUxM/10522049
1972738,2021-12-24 17:09:40,transaction,,,0,"-0,000747",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,https://tzkt.io/oosP1KDRF69iYzijej4grtx5QTMHgHRaJ4vuhnTApaz4NGhHyFN/10522050
1974301,2021-12-25 06:56:20,transaction,"0,011327",tz1NAozDvi5e7frVq9cUaC3uXQQannemB8Jw,,,,https://tzkt.io/ooAQJ6gHqm3AkjVzeLZwwtAvd2CrVVuyydSj7nSEymY89Hdcvc4/1440980
1975930,2021-12-25 20:46:40,transaction,,,0,"-0,004188",KT1HsdhTQqha8k6WrvhD9d6CQhHGb3XCtLub,https://tzkt.io/ooWMtwGCcJEBPUd2cR1oeTCGQo6jK7KrpPK4BieLLGDxjA6i1TC/10522054
1976176,2021-12-25 22:53:10,transaction,,,0,"-0,00587",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/oo9rWnudDLQa7rwDZQJrpKLFHpzmxBurepqw3KySJo98gLvXJwm/10522055
1976176,2021-12-25 22:53:10,transaction,"1,146703",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/oo9rWnudDLQa7rwDZQJrpKLFHpzmxBurepqw3KySJo98gLvXJwm/10522056/6
1976176,2021-12-25 22:53:10,transaction,,,"-1,146703",0,KT1WBLrLE2vG8SedBqiSJFm4VVAZZBytJYHc,https://tzkt.io/oo9rWnudDLQa7rwDZQJrpKLFHpzmxBurepqw3KySJo98gLvXJwm/10522057
1977965,2021-12-26 14:00:00,transaction,,,0,"-0,00537",KT1HsdhTQqha8k6WrvhD9d6CQhHGb3XCtLub,https://tzkt.io/oogCjKCjVCoWEYwtzpuyF8cZcxffSfDTmzKVftebK5usd6q9R4o/10522061
1977980,2021-12-26 14:07:30,transaction,,,0,"-0,003907",KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,https://tzkt.io/ooAC4juDrvmuFmdo5rddHug7HPLhKLDuSLt274Lv6Kqk8VjxQug/10522062
1977980,2021-12-26 14:07:30,transaction,"0,401425",KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,,,,https://tzkt.io/ooAC4juDrvmuFmdo5rddHug7HPLhKLDuSLt274Lv6Kqk8VjxQug/10522063/19
